EPA ID,Site Name,City,County,State,National Priorities List Status,Superfund Alternative Approach,Construction Complete,Site-wide Ready for Anticipated Use,Human Exposure Under Control,Groundwater Migration Under Control,Region,Site ID,Address,Zip,FF Ind,NAI,Native American Entity (NAI Status),Latitude,Longitude,NPL Status Date,site_link,Contaminants Media,Contaminants,Remedies Media,Remedy Component
PAD057152365,NORTH PENN - AREA 12,WORCESTER,MONTGOMERY,PA,Final NPL,No ,Yes,Yes,Yes,Yes,3.0,0301012,TROOPER RD,19490.0,N,N,,40.1807,-75.3537,02/21/90,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0301012,['Groundwater'],"['TRICHLOROETHENE', 'CHLOROFORM', 'TETRACHLOROETHENE', 'CIS-1,2-DICHLOROETHENE', '1,1-DICHLOROETHENE', '1,2-DICHLOROETHENE (CIS AND TRANS MIXTURE)']",['Groundwater'],"['Monitoring', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Air Stripping (P&T, exsitu)', 'Discharge (vertical well reinjection to contaminated aquifer)', 'Institutional Controls', 'Water Supply (temporary replacement, other, not otherwise specified)', 'Water Supply (permanent replacement, other, not otherwise specified)', 'Carbon Adsorption (liquid phase, P&T, exsitu)']"
PAD061105128,BALLY GROUND WATER CONTAMINATION,BALLY,BERKS,PA,Final NPL,No ,Yes,Yes,Yes,Yes,3.0,0301029,ROUTE 100 20 N THIRD STREET,19503.0,N,N,,40.3984,-75.5933,07/22/87,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0301029,['Groundwater'],"['TRICHLOROETHENE', '1,2-DICHLOROETHANE', '1,1,1-TRICHLOROETHANE', 'TETRACHLOROETHENE', 'DICHLOROMETHANE (METHYLENE CHLORIDE)', '1,4-DIOXANE', '1,1-DICHLOROETHENE', '1,1-DICHLOROETHANE']","['Groundwater', 'Surface Water']","['Monitoring', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'ESD - Nonfundamental Change (other)', 'Institutional Controls', 'Water Supply (water supply line replacement)']"
PAD063766828,RESIN DISPOSAL,JEFFERSON BOROUGH,ALLEGHENY,PA,Deleted NPL,No ,Yes,Yes,Yes,Yes,3.0,0301042,TOP OF STILLEY AVENUE,15025.0,N,N,,40.2705,-79.9124,10/21/03,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0301042,"['Groundwater', 'Soil', 'Leachate']","['XYLENE (MIXED ISOMERS)', '4-METHYLPHENOL (P-CRESOL)', 'NAPHTHALENE', 'ETHYLBENZENE', '2-METHYLNAPHTHALENE', 'TOLUENE', 'BENZENE']","['Soil', 'Solid Waste', 'Groundwater', 'Free-phase NAPL', 'Leachate']","['Monitoring', 'ESD/Amd - ARAR(s) Change', 'Cap (engineered cap)', 'Extraction (recovery/vertical well)', 'Leachate Control', 'Monitoring (leachate)', 'Institutional Controls', 'Discharge (other, not otherwise specified)', 'Containment (other, not otherwise specified, onsite)', 'Oil Water Separation (P&T, exsitu)', 'ESD/Amd - Cleanup/Performance Standard Change', 'ESD/Amd - Remedy Component Removal', 'Recycling (offsite)', 'Monitoring (NAPL)', 'Extraction (recovery trench/subsurface collection drain)', 'ESD/Amd - Remedy Element Addition/Modification', 'Free Product Recovery (active or passive, excluding MPE and bioslurping)']"
PAD073613663,TONOLLI CORP.,NESQUEHONING,CARBON,PA,Final NPL,No ,Yes,No ,Insufficient Data,Yes,3.0,0301087,RTE 54,18240.0,N,N,,40.850561,-75.881111,10/04/89,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0301087,"['Soil', 'Sludge', 'Liquid Waste', 'Buildings/Structures', 'Solid Waste', 'Groundwater', 'Sediment']","['ZINC', 'ANTIMONY', 'LEAD', 'CADMIUM', 'COPPER', 'ARSENIC']","['Soil', 'Sludge', 'Liquid Waste', 'Buildings/Structures', 'Solid Waste', 'Groundwater', 'Leachate', 'Sediment']","['Demolition', 'Recycling (onsite)', 'ESD/Amd - Cleanup/Performance Standard Change', 'Disposal (offsite)', 'Excavation', 'Cap (exsitu)', 'Solidification/Stabilization (exsitu, onsite)', 'Decontamination', 'Monitoring', 'Cap (engineered cap)', 'Leachate Control', 'Permeable Reactive Barrier (chemical reactive wall, passive treatment wall, etc.)', 'Operations & Maintenance (O&M)', 'Physical Separation (exsitu, onsite)', 'ESD/Amd - ICs - Implement or Change', 'Containment (other, not otherwise specified, onsite)', 'Bioremediation (other, not otherwise specified, exsitu)', 'Sampling', 'ESD - Nonfundamental Change (other)', 'Institutional Controls', 'Phytoremediation (for treatment insitu)', 'Consolidate (onsite)', 'Treatment (other, not otherwise specified, onsite)', 'Discharge (other, not otherwise specified)']"
PAD075993378,ALADDIN PLATING,SCOTT TOWNSHIP,LACKAWANNA,PA,Deleted NPL,No ,Yes,Yes,Yes,Yes,3.0,0301099,1 LAYTON RD,18411.0,N,N,,41.491939,-75.662781,11/16/01,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0301099,"['Groundwater', 'Soil']","['CHROMIUM', 'CHROMIUM(VI)']","['Groundwater', 'Soil']","['Monitoring', 'Solidification/Stabilization (exsitu, offsite)', 'ESD - Nonfundamental Change (other)', 'Institutional Controls', 'Disposal (offsite)', 'ESD/Amd - Remedy Component Removal', 'Excavation']"
PAD077087989,FOOTE MINERAL CO.,EAST WHITELAND TOWNSHIP,CHESTER,PA,Final NPL,No ,Yes,No ,Insufficient Data,No,3.0,0301103,15 S BACTON HILL RD,19355.0,N,N,,40.04,-75.585278,10/14/92,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0301103,"['Groundwater', 'Soil']","['MANGANESE', 'CARBON TETRACHLORIDE', 'ETHYLBENZENE', 'CIS-1,2-DICHLOROETHENE', 'BENZENE', 'TRICHLOROETHENE', 'ANTIMONY', 'LITHIUM', 'TRANS-1,2-DICHLOROETHENE', 'THALLIUM', 'CHROMIUM', 'CHLOROFORM', 'BROMINE-CONTAINING INORGANIC COMPOUNDS', 'BROMOFORM', 'ARSENIC', 'FLUORIDE', '1,2-DICHLOROETHANE', 'TETRACHLOROETHENE', 'IRON', '1,2-DICHLOROETHENE (CIS AND TRANS MIXTURE)']","['Debris', 'Soil', 'Solid Waste', 'Groundwater', 'Free-phase NAPL']","['Monitoring', 'Cap (engineered cap)', 'Engineering Control (other, not otherwise specified)', 'Institutional Controls', 'Bioremediation (other, not otherwise specified, insitu)', 'Oil Water Separation (P&T, exsitu)', 'Consolidate (onsite)', 'Disposal (offsite)', 'Solidification/Stabilization (insitu)', 'Bioremediation (aerobic, insitu)', 'Free Product Recovery (active or passive, excluding MPE and bioslurping)', 'Excavation']"
PAD079160842,NOVAK SANITARY LANDFILL,SOUTH WHITEHALL TOWNSHIP,LEHIGH,PA,Final NPL,No ,Yes,Yes,Yes,Yes,3.0,0301109,PARKLAND TERRACE RD & LAPP RD,18104.0,N,N,,40.6332,-75.5611,10/04/89,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0301109,"['Soil', 'Surface Water', 'Groundwater', 'Leachate', 'Sediment']","['COBALT', 'LEAD', 'DIETHYL PHTHALATE', 'MANGANESE', '1,1,1-TRICHLOROETHANE', 'CALCIUM', 'NAPHTHALENE', 'ETHYLBENZENE', 'DIBROMOCHLOROMETHANE', 'CIS-1,2-DICHLOROETHENE', 'TOLUENE', 'ACETONE', 'BENZENE', 'VANADIUM', '1,1-DICHLOROETHANE', 'CHLOROETHENE (VINYL CHLORIDE)', '(E)-1,3-DICHLORO-1-PROPENE', 'TRICHLOROETHENE', 'BROMODICHLOROMETHANE', 'ANTIMONY', 'IRON', 'CHLOROBENZENE', 'TRANS-1,2-DICHLOROETHENE', 'POTASSIUM', '1,1-DICHLOROETHENE', 'NICKEL', 'THALLIUM', 'CHROMIUM', 'ZINC', 'CHLOROFORM', 'CHLOROETHANE', 'CYANIDE', 'CADMIUM', '1,4-DICHLOROBENZENE', 'COPPER', 'MAGNESIUM', 'SODIUM', 'BARIUM', '1,2-DICHLOROETHANE', '1,3-DICHLOROPROPENE (EZ MIXTURE)', 'XYLENE (MIXED ISOMERS)', '1,2-DICHLOROPROPANE', 'TETRACHLOROETHENE', 'SILVER', 'BERYLLIUM', 'BIS(2-ETHYLHEXYL)PHTHALATE', 'ARSENIC', 'METALS', 'SELENIUM']","['Soil', 'Surface Water', 'Groundwater', 'Leachate', 'Sediment']","['Monitoring', 'Cap (engineered cap)', 'Other (not otherwise specified)', 'Cap (exsitu)', 'Precipitation (P&T, exsitu)', 'Storage (temporary, onsite)', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Pumping', 'Institutional Controls', 'Water Supply (temporary replacement, other, not otherwise specified)', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'ESD/Amd - Cleanup/Performance Standard Change', 'ESD/Amd - Remedy Component Removal', 'Monitored Natural Attenuation', 'Containment (other, not otherwise specified, onsite)', 'Discharge (other, not otherwise specified)', 'Off-gas Treatment (other, not otherwise specified)']"
PAD089667695,"BRESLUBE-PENN, INC.",CORAOPOLIS,ALLEGHENY,PA,Final NPL,No ,No ,No ,Yes,No,3.0,0301139,84 MONTOUR RD,15108.0,N,N,,40.501389,-80.146389,06/17/96,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0301139,"['Groundwater', 'Soil', 'Sediment']","['LEAD', '1,2,4-TRICHLOROBENZENE', '1,1,2-TRICHLOROETHANE', '1,1,1-TRICHLOROETHANE', 'MANGANESE', 'NAPHTHALENE', 'ETHYLBENZENE', 'CHRYSENE', 'PYRENE', 'ACETONE', 'DIBENZOFURAN', 'BENZENE', 'TOLUENE', '1,1-DICHLOROETHANE', 'VANADIUM', '1,2-DICHLOROBENZENE', 'CHLOROETHENE (VINYL CHLORIDE)', 'TRICHLOROETHENE', 'ANTIMONY', 'AROCLOR 1242', 'PENTACHLOROPHENOL', 'IRON', '1,2-DIHYDROACENAPHTHYLENE', 'CHLOROMETHANE', '2,4-DICHLOROPHENOL', '2-METHYLNAPHTHALENE', 'AROCLOR 1254', '1,1-DICHLOROETHENE', 'THALLIUM', 'AROCLOR 1260', 'CHROMIUM', 'CHLOROFORM', 'CHLOROETHANE', 'BENZO[A]ANTHRACENE', '9H-FLUORENE', '2-METHYLPHENOL (O-CRESOL)', 'AROCLOR 1248', 'FLUORANTHENE', '1,4-DICHLOROBENZENE', '1,3-DICHLOROBENZENE', 'ALUMINUM', '2,3,7,8-TETRACHLORODIBENZO-p-DIOXIN (TCDD) TOXICITY EQUIVALENTS (TEq)', '1,2-DICHLOROETHANE', 'BARIUM', 'XYLENE (MIXED ISOMERS)', 'BENZO[A]PYRENE', '4-METHYLPHENOL (P-CRESOL)', 'PHENANTHRENE', 'TETRACHLOROETHENE', '2,4-DIMETHYLPHENOL', 'BIS(2-ETHYLHEXYL)PHTHALATE', 'ARSENIC', '1,2-DICHLOROETHENE (CIS AND TRANS MIXTURE)', 'BENZO(B)FLUORANTHENE']","['Soil', 'Surface Water', 'Groundwater', 'Free-phase NAPL', 'Sediment']","['Monitoring', 'Cap (engineered cap)', 'Cap (exsitu)', 'Treatment (other, not otherwise specified, insitu)', 'Extraction (recovery/vertical well)', 'Discharge (infiltration basin/trench)', 'Containment Cell (upland/adjacent)', 'Institutional Controls', 'Bioremediation (other, not otherwise specified, insitu)', 'Consolidate (onsite)', 'Disposal (offsite)', 'Vertical Engineered Barrier (slurry wall)', 'Containment (other, not otherwise specified, onsite)', 'ESD/Amd - Remedy Element Addition/Modification', 'Excavation']"
PAD093730174,COMMODORE SEMICONDUCTOR GROUP,LOWER PROVIDENCE TOWNSHIP,MONTGOMERY,PA,Final NPL,No ,Yes,No ,Yes,Yes,3.0,0301146,VAN BUREN & RITTENHOUSE RDS,19403.0,N,N,,40.1241,-75.4194,10/04/89,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0301146,['Groundwater'],"['TRICHLOROETHENE', '1,2-DICHLOROETHANE', 'BROMODICHLOROMETHANE', 'CHLOROFORM', '1,1,1-TRICHLOROETHANE', '1,4-DICHLOROBENZENE', 'TETRACHLOROETHENE', '1,1-DICHLOROETHENE', '1,2-DICHLOROETHENE (CIS AND TRANS MIXTURE)', '1,1-DICHLOROETHANE', '1,2-DICHLOROBENZENE', 'CHLOROETHENE (VINYL CHLORIDE)']","['Groundwater', 'Soil Gas']","['Monitoring', 'Air Stripping (P&T, exsitu)', 'ESD - Nonfundamental Change (other)', 'Institutional Controls', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'ESD/Amd - Cleanup/Performance Standard Change', 'Discharge (surface water/NPDES discharge)']"
PAD096834494,NORTH PENN - AREA 1,SOUDERTON,MONTGOMERY,PA,Final NPL,No ,Yes,Yes,Yes,Insufficient Data,3.0,0301156,162 N MAIN ST,18964.0,N,N,,40.3108,-75.3252,03/31/89,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0301156,"['Groundwater', 'Soil']","['TRICHLOROETHENE', 'BROMODICHLOROMETHANE', 'CHLOROFORM', '1,1,1-TRICHLOROETHANE', 'TETRACHLOROETHENE', 'BENZENE', 'ETHYLBENZENE', 'CARBON DISULFIDE', 'TOLUENE', 'CHLOROMETHANE', '1,2-DICHLOROETHENE (CIS AND TRANS MIXTURE)', '1,1-DICHLOROETHANE']","['Groundwater', 'Soil']","['Monitoring', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Air Stripping (P&T, exsitu)', 'ESD - Nonfundamental Change (other)', 'Institutional Controls', 'Disposal (offsite)', 'Discharge (POTW)', 'Excavation', 'Discharge (surface water/NPDES discharge)']"
PAD980229298,OCCIDENTAL CHEMICAL CORP./FIRESTONE TIRE & RUBBER CO.,LOWER POTTSGROVE TOWNSHIP,MONTGOMERY,PA,Final NPL,No ,Yes,Yes,Yes,Yes,3.0,0301183,ARMAND HAMMER BLVD,19464.0,N,N,,40.232081,-75.614169,10/04/89,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0301183,"['Groundwater', 'Soil', 'Sludge']","['LEAD', 'NAPHTHALENE', 'ETHYLBENZENE', 'DICHLOROMETHANE (METHYLENE CHLORIDE)', 'CIS-1,2-DICHLOROETHENE', 'ACETONE', 'TOLUENE', 'BENZENE', 'STYRENE', 'CHLOROETHENE (VINYL CHLORIDE)', 'TRICHLOROETHENE', 'ANTIMONY', '4-METHYL-2-PENTANONE (METHYL ISOBUTYL KETONE)', 'TRANS-1,2-DICHLOROETHENE', '2-METHYLNAPHTHALENE', '1,1-DICHLOROETHENE', 'NICKEL', 'THALLIUM', 'CHROMIUM', 'CADMIUM', 'MERCURY', 'ARSENIC', 'BARIUM', '1,2-DICHLOROETHANE', 'XYLENE (MIXED ISOMERS)', 'PHENANTHRENE', 'TETRACHLOROETHENE', '2,4-DIMETHYLPHENOL', 'SILVER', 'CARBON DISULFIDE', 'BIS(2-ETHYLHEXYL)PHTHALATE', 'CHLOROMETHANE']","['Groundwater', 'Soil', 'Sludge', 'Solid Waste']","['Monitoring', 'Sampling', 'Air Stripping (P&T, exsitu)', 'ESD - Nonfundamental Change (other)', 'Institutional Controls', 'Solidification/Stabilization (exsitu, onsite)', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'Disposal (offsite)', 'Recycling (onsite)', 'Revegetation', 'Containment (other, not otherwise specified, onsite)', 'Excavation', 'Discharge (surface water/NPDES discharge)']"
PAD980231690,MILL CREEK DUMP,ERIE,ERIE,PA,Final NPL,No ,Yes,Yes,Yes,Yes,3.0,0301185,3081 W 17TH ST,16505.0,N,N,,42.093331,-80.152781,09/21/84,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0301185,"['Debris', 'Soil', 'Surface Water', 'Groundwater', 'Sediment']","['LEAD', 'MANGANESE', '1,1,1-TRICHLOROETHANE', 'ETHYLBENZENE', 'TOLUENE', 'BENZENE', '1,1-DICHLOROETHANE', 'CHLOROETHENE (VINYL CHLORIDE)', 'POLYCHLORINATED BIPHENYLS (PCBs)', 'BASE NEUTRAL ACIDS', 'TRANS-1,2-DICHLOROETHENE', '1,1-DICHLOROETHENE', 'NICKEL', 'AMMONIA', 'CHROMIUM', 'ZINC', 'PHENOL', 'CHLOROFORM', 'CADMIUM', 'COPPER', 'ARSENIC', 'MERCURY', 'PENTACHLOROETHANE', 'XYLENE (MIXED ISOMERS)', 'NITRATE/NITRITE', 'POLYCYCLIC AROMATIC HYDROCARBONS (PAHS)', 'IRON']","['Soil', 'Surface Water', 'Solid Waste', 'Groundwater', 'Sediment']","['Cap (exsitu)', 'Extraction (recovery/vertical well)', 'ESD - Nonfundamental Change (other)', 'Institutional Controls', 'Drainage/Erosion Control (dike/berm/levee)', 'Bottom Liner', 'Treatment (other, not otherwise specified, exsitu)', 'Consolidate (onsite)', 'Revegetation', 'Treatment (other, not otherwise specified, onsite)', 'Containment (other, not otherwise specified, onsite)', 'Excavation', 'Cover (soil)']"
PAD980419097,"CRATER RESOURCES, INC./KEYSTONE COKE CO./ALAN WOOD STEEL CO.",UPPER MERION TOWNSHIP,MONTGOMERY,PA,Final NPL,No ,No ,No ,Yes,Yes,3.0,0301193,2200 RENAISSANCE BOULEVARD,19406.0,N,N,,40.081667,-75.3425,10/14/92,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0301193,"['Groundwater', 'Soil', 'Sediment']","['COBALT', 'LEAD', 'MANGANESE', 'NAPHTHALENE', 'PYRENE', 'ACETONE', 'DIBENZOFURAN', 'BENZENE', 'VANADIUM', 'INDENO(1,2,3-CD)PYRENE', 'IRON', '2-METHYLNAPHTHALENE', 'NICKEL', 'THALLIUM', 'CHROMIUM', 'ZINC', 'PHENOL', 'BENZO(K)FLUORANTHENE', 'CHLOROFORM', 'CYANIDE', 'BENZO[A]ANTHRACENE', '9H-FLUORENE', '2-METHYLPHENOL (O-CRESOL)', 'CADMIUM', 'FLUORANTHENE', 'MERCURY', 'ALUMINUM', 'BARIUM', 'DIBENZO(A,H)ANTHRACENE', 'BENZO[A]PYRENE', '4-METHYLPHENOL (P-CRESOL)', '2,4-DIMETHYLPHENOL', 'BERYLLIUM', 'ARSENIC', 'BENZO(B)FLUORANTHENE', 'SELENIUM']","['Soil Gas', 'Soil', 'Surface Water', 'Sediment']","['Cap (engineered cap)', 'ESD - Nonfundamental Change (other)', 'ESD/Amd - Treatment Area Change', 'Institutional Controls', 'ESD/Amd - Cleanup/Performance Standard Change', 'ESD/Amd - Remedy Component Removal', 'Treatment (other, not otherwise specified, onsite)', 'Discharge (other, not otherwise specified)', 'Monitored Natural Attenuation', 'Excavation']"
PAD980508451,BUTLER MINE TUNNEL,PITTSTON TOWNSHIP,LUZERNE,PA,Deleted NPL,No ,Yes,Yes,Yes,Yes,3.0,0301208,SUSQUEHANNA RIVER,18640.0,N,N,,41.3268,-75.7899,09/14/21,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0301208,['Liquid Waste'],"['DI-N-OCTYL PHTHALATE', 'DIMETHYL PHTHALATE', 'CHLOROFORM', 'CYANIDE', 'DIETHYL PHTHALATE', 'XYLENE (MIXED ISOMERS)', '1-BROMO-4-PHENOXYBENZENE', 'CARBON TETRACHLORIDE', 'ETHYLBENZENE', 'DICHLOROMETHANE (METHYLENE CHLORIDE)', 'BIS(2-ETHYLHEXYL)PHTHALATE', '1,3-DICHLOROBENZENE', 'TOLUENE', 'BENZENE', 'PETROLEUM']",['Liquid Waste'],"['Monitoring', 'Institutional Controls', 'Disposal (offsite)', 'Containment (other, not otherwise specified, onsite)', 'Free Product Recovery (active or passive, excluding MPE and bioslurping)']"
PAD980508493,INDUSTRIAL LANE,WILLIAMS TOWNSHIP,NORTHAMPTON,PA,Final NPL,No ,Yes,Yes,Yes,Yes,3.0,0301211,INDUSTRIAL DR,18042.0,N,N,,40.665831,-75.228611,09/21/84,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0301211,['Groundwater'],"['LEAD', 'VOC', 'MANGANESE', '1,1,1-TRICHLOROETHANE', 'CARBON TETRACHLORIDE', 'DICHLOROMETHANE (METHYLENE CHLORIDE)', '3,5,5-TRIMETHYLCYCLOHEX-2-EN-1-ONE', 'BENZENE', '1,1-DICHLOROETHANE', 'CHLOROETHENE (VINYL CHLORIDE)', 'TRICHLOROETHENE', 'SEMI-VOLATILE ORGANIC COMPOUNDS (SVOC)', '1,1-DICHLOROETHENE', 'CHROMIUM', 'CHLOROFORM', '1,4-DICHLOROBENZENE', 'MERCURY', '1,2-DICHLOROETHANE', '1,2-DICHLOROPROPANE', 'TETRACHLOROETHENE', 'BIS(2-ETHYLHEXYL)PHTHALATE', '1,2-DICHLOROETHENE (CIS AND TRANS MIXTURE)', 'METALS']","['Groundwater', 'Solid Waste']","['Monitoring', 'Cap (engineered cap)', 'Extraction (recovery/vertical well)', 'Air Stripping (P&T, exsitu)', 'Institutional Controls', 'Water Supply (temporary replacement, other, not otherwise specified)', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'ESD/Amd - Remedy Element Addition/Modification', 'Discharge (surface water/NPDES discharge)', 'Off-gas Treatment (other, not otherwise specified)']"
PAD980508527,CRAIG FARM DRUM,PARKER,ARMSTRONG,PA,Deleted NPL,No ,Yes,Yes,Yes,Yes,3.0,0301212,630 Bruin Queenstown Road,16049.0,N,N,,41.0446,-79.6825,09/30/13,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0301212,"['Groundwater', 'Soil']","['ZINC', 'PHENOL', 'LEAD', 'CADMIUM', 'COPPER', '1,3-BENZENEDIOL', 'BENZENE', 'CHROMIUM']","['Groundwater', 'Soil', 'Solid Waste']","['Cap (engineered cap)', 'Other (not otherwise specified)', 'Drainage/Erosion Control (other, not otherwise specified)', 'Institutional Controls', 'Treatment (other, not otherwise specified, offsite)', 'Solidification/Stabilization (exsitu, onsite)', 'Discharge (POTW)', 'Containment (other, not otherwise specified, onsite)', 'Hydraulic Control (for water table adjustment)', 'Excavation']"
PAD980508618,HRANICA LANDFILL,BUFFALO TOWNSHIP,BUTLER,PA,Deleted NPL,No ,Yes,Yes,Yes,Yes,3.0,0301218,HRANICA DRIVE,16055.0,N,N,,40.677219,-79.749439,09/18/97,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0301218,['Soil'],"['CADMIUM', 'LEAD', 'CHROMIUM', 'POLYCHLORINATED BIPHENYLS (PCBs)']","['Groundwater', 'Soil']","['Monitoring', 'Cap (engineered cap)', 'No Action', 'Institutional Controls', 'Revegetation']"
PAD980508667,LACKAWANNA REFUSE,OLD FORGE,LACKAWANNA,PA,Deleted NPL,No ,Yes,Yes,Yes,Yes,3.0,0301220,SOUTH KEYSER AVENUE,18518.0,N,N,,41.37305,-75.755281,09/28/99,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0301220,"['Debris', 'Soil']","['LEAD', 'MANGANESE', 'CARBON TETRACHLORIDE', 'ETHYLBENZENE', 'DICHLOROMETHANE (METHYLENE CHLORIDE)', 'TOLUENE', 'ACETONE', 'DI-N-OCTYL PHTHALATE', 'BENZENE', 'CHLOROETHENE (VINYL CHLORIDE)', 'BASE NEUTRAL ACIDS', 'NICKEL', 'CHROMIUM', 'ZINC', 'CADMIUM', 'COPPER', 'MERCURY', 'UNKNOWN LIQ WASTE', 'TIN']","['Debris', 'Soil', 'Solid Waste', 'Groundwater', 'Leachate']","['Monitoring', 'Cap (engineered cap)', 'Leachate Control', 'Engineering Control (other, not otherwise specified)', 'Incineration (offsite)', 'Institutional Controls', 'Drainage/Erosion Control (other, not otherwise specified)', 'Treatment (other, not otherwise specified, onsite)', 'Disposal (offsite)', 'Discharge (POTW)', 'Excavation', 'Discharge (surface water/NPDES discharge)', 'Off-gas Treatment (other, not otherwise specified)']"
PAD980508766,MOYERS LANDFILL,EAGLEVILLE,MONTGOMERY,PA,Deleted NPL,No ,Yes,No ,Insufficient Data,Insufficient Data,3.0,0301226,2 MOYER RD,19426.0,N,N,,40.155561,-75.433611,05/27/14,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0301226,"['Groundwater', 'Leachate']","['LEAD', 'MANGANESE', 'ETHYLBENZENE', 'DICHLOROMETHANE (METHYLENE CHLORIDE)', 'TOLUENE', 'BENZENE', '2-HEXANONE', '1,1-DICHLOROETHANE', 'CHLOROETHENE (VINYL CHLORIDE)', 'TRICHLOROETHENE', 'CHLOROBENZENE', '2-BUTANONE (METHYL ETHYL KETONE)', '1,1-DICHLOROETHENE', 'NICKEL', 'ZINC', 'CHLOROETHANE', 'BARIUM', 'XYLENE (MIXED ISOMERS)', 'TETRACHLOROETHENE', 'BIS(2-ETHYLHEXYL)PHTHALATE', 'ARSENIC']","['Soil', 'Landfill Gas', 'Surface Water', 'Solid Waste', 'Groundwater', 'Leachate']","['Monitoring', 'Cap (engineered cap)', 'Gas Collection System (active)', 'Leachate Control', 'Engineering Control (other, not otherwise specified)', 'Institutional Controls', 'Treatment (other, not otherwise specified, onsite)', 'Discharge (other, not otherwise specified)']"
PAD980508816,OHIO RIVER PARK,NEVILLE ISLAND,ALLEGHENY,PA,Final NPL,No ,Yes,Yes,Yes,Yes,3.0,0301227,GRAND AVE,15225.0,N,N,,40.518611,-80.1525,08/30/90,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0301227,"['Groundwater', 'Soil']","['BENZENE', 'BERYLLIUM', 'BENZO[A]PYRENE EQUIVALENTS (BaPEq)']","['Groundwater', 'Soil']","['Monitoring', 'Cap (engineered cap)', 'Engineering Control (other, not otherwise specified)', 'No Action', 'Institutional Controls', 'Operations & Maintenance (O&M)', 'Monitored Natural Attenuation', 'Off-gas Treatment (other, not otherwise specified)']"
PAD980508832,DORNEY ROAD LANDFILL,UPPER MACUNGIE TOWNSHIP,LEHIGH,PA,Deleted NPL,No ,Yes,Yes,Yes,Yes,3.0,0301228,DORNEY RD,19539.0,N,N,,40.527781,-75.654169,09/24/18,https://cumulis.epa.gov/supercpad/CurSites/csitinfo.cfm?id=0301228,"['Groundwater', 'Soil', 'Surface Water']","['LEAD', 'MANGANESE', '1,1,1-TRICHLOROETHANE', 'CARBON TETRACHLORIDE', 'ETHYLBENZENE', 'TOLUENE', 'BENZENE', 'STYRENE', '1,1-DICHLOROETHANE', 'VANADIUM', 'CHLOROETHENE (VINYL CHLORIDE)', 'TRICHLOROETHENE', '4-METHYL-2-PENTANONE (METHYL ISOBUTYL KETONE)', 'CHLOROMETHANE', 'CHLOROBENZENE', 'AROCLOR 1254', 'DIBUTYL PHTHALATE', 'NICKEL', 'THALLIUM', 'CHROMIUM', 'ZINC', 'PHENOL', 'CHLOROFORM', 'DIELDRIN', 'CADMIUM', '1,4-DICHLOROBENZENE', 'COPPER', 'MERCURY', 'BARIUM', '1,2-DICHLOROETHANE', 'XYLENE (MIXED ISOMERS)', '4-METHYLPHENOL (P-CRESOL)', '1,2-DICHLOROPROPANE', 'TETRACHLOROETHENE', 'BERYLLIUM', 'BIS(2-ETHYLHEXYL)PHTHALATE', 'POLYCYCLIC AROMATIC HYDROCARBONS (PAHS)', 'ARSENIC', '1,2-DICHLOROETHENE (CIS AND TRANS MIXTURE)']","['Soil', 'Surface Water', 'Solid Waste', 'Groundwater', 'Sediment']","['Monitoring', 'Cap (engineered cap)', 'Water Supply (permanent wellhead treatment)', 'Treatment (other, not otherwise specified, exsitu, onsite)', 'Pumping', 'Drainage/Erosion Control (other, not otherwise specified)', 'Institutional Controls', 'Wetlands Replacement', 'Carbon Adsorption (liquid phase, P&T, exsitu)', 'Disposal (offsite)', 'Landfill Gas Collection/Treatment']"
